Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_gps,Departement
88029,LA VOGE LES BAINS,88240,LA FORGE DE THUNIMONT,LA VOGE LES BAINS,"47.9968747353,6.26194585854",88
88088,LA CHAPELLE AUX BOIS,88240,GREMIFONTAINE,LA CHAPELLE AUX BOIS,"48.0282401085,6.32319521959",88
88311,MONTMOTIER,88240,"",MONTMOTIER,"47.980174233,6.17363350663",88
88479,TREMONZEY,88240,"",TREMONZEY,"47.9620006058,6.2472825127",88
88075,LA BRESSE,88250,"",LA BRESSE,"48.0185002514,6.92615548288",88
88149,DOMMARTIN LES VALLOIS,88260,"",DOMMARTIN LES VALLOIS,"48.1537141172,6.08556703588",88
88491,LES VALLOIS,88260,"",LES VALLOIS,"48.1560227971,6.12111135495",88
88138,DOMBASLE DEVANT DARNEY,88260,"",DOMBASLE DEVANT DARNEY,"48.127049377,6.07713965721",88
88252,JESONVILLE,88260,"",JESONVILLE,"48.126377839,6.11393136453",88
88267,LERRAIN,88260,"",LERRAIN,"48.1334408812,6.1445531008",88
88330,NONVILLE,88260,"",NONVILLE,"48.0899626206,5.98313729511",88
88360,PROVENCHERES LES DARNEY,88260,"",PROVENCHERES LES DARNEY,"48.1233719759,5.96308105544",88
88016,ATTIGNY,88260,"",ATTIGNY,"48.0615234718,6.02500764856",88
88124,DARNEY,88260,"",DARNEY,"48.0781497355,6.05418895113",88
88381,RELANGES,88260,"",RELANGES,"48.1117050113,6.0162884596",88
88452,SENONGES,88260,"",SENONGES,"48.1425352488,6.05690466716",88
88472,THUILLIERES,88260,"",THUILLIERES,"48.1533673161,6.01138810297",88
88065,BONVILLET,88260,"",BONVILLET,"48.1023210347,6.06320564561",88
88238,HENNEZEL,88260,"",HENNEZEL,"48.051849427,6.11266975905",88
88515,VIOMENIL,88260,"",VIOMENIL,"48.0901280753,6.1705515055",88
88049,BELMONT LES DARNEY,88260,"",BELMONT LES DARNEY,"48.0858034217,6.01460062165",88
88052,BELRUPT,88260,"",BELRUPT,"48.0912515874,6.08965093071",88
88161,ESCLES,88260,"",ESCLES,"48.1179192154,6.17588466953",88
88162,ESLEY,88260,"",ESLEY,"48.1752203553,6.05828858575",88
88353,PONT LES BONFAYS,88260,"",PONT LES BONFAYS,"48.1672898081,6.14266150561",88
88411,ST BASLEMONT,88260,"",ST BASLEMONT,"48.1399184604,5.99361275531",88
88441,SANS VALLOIS,88260,"",SANS VALLOIS,"48.1617644637,6.1030177625",88
88517,VIVIERS LE GRAS,88260,"",VIVIERS LE GRAS,"48.1207853858,5.93801422421",88
88103,CIRCOURT,88270,"",CIRCOURT,"48.249056578,6.28568512782",88
88192,GELVECOURT ET ADOMPT,88270,"",GELVECOURT ET ADOMPT,"48.2008667754,6.17865808407",88
88210,GORHEY,88270,"",GORHEY,"48.1895575108,6.28833364652",88
88233,HAROL,88270,"",HAROL,"48.1441724953,6.24781667111",88
88370,RANCOURT,88270,"",RANCOURT,"48.2200072778,6.10969836772",88
88489,VALLEROY AUX SAULES,88270,"",VALLEROY AUX SAULES,"48.2439694822,6.13809039258",88
88508,VILLE SUR ILLON,88270,"",VILLE SUR ILLON,"48.1703233891,6.21202219636",88
88030,BAINVILLE AUX SAULES,88270,"",BAINVILLE AUX SAULES,"48.2073616447,6.13345381549",88
88129,DERBAMONT,88270,"",DERBAMONT,"48.26687317,6.27162606216",88
88151,DOMPAIRE,88270,"",DOMPAIRE,"48.2260970826,6.20804680456",88
88187,FRENOIS,88270,"",FRENOIS,"48.1852875824,6.12323328495",88
88192,GELVECOURT ET ADOMPT,88270,ADOMPT,GELVECOURT ET ADOMPT,"48.2008667754,6.17865808407",88
88226,HAGECOURT,88270,"",HAGECOURT,"48.2291705541,6.15725916323",88
88281,MADONNE ET LAMEREY,88270,"",MADONNE ET LAMEREY,"48.2260937024,6.24298966238",88
88288,MARONCOURT,88270,"",MARONCOURT,"48.2463375996,6.16356949078",88
88092,CHARMOIS L ORGUEILLEUX,88270,"",CHARMOIS L ORGUEILLEUX,"48.0912574478,6.26183235463",88
88237,HENNECOURT,88270,"",HENNECOURT,"48.2107215683,6.28992434859",88
88264,LEGEVILLE ET BONFAYS,88270,"",LEGEVILLE ET BONFAYS,"48.1866029628,6.15336139475",88
88347,PIERREFITTE,88270,"",PIERREFITTE,"48.1641794283,6.17433471969",88
88047,BEGNECOURT,88270,"",BEGNECOURT,"48.209918075,6.16460965145",88
88063,BOCQUEGNEY,88270,"",BOCQUEGNEY,"48.220268825,6.3097147916",88
88279,MADECOURT,88270,"",MADECOURT,"48.239342474,6.11505012899",88
88365,RACECOURT,88270,"",RACECOURT,"48.2590688539,6.19750172811",88
88488,VALFROICOURT,88270,"",VALFROICOURT,"48.1957789984,6.08889066839",88
88001,LES ABLEUVENETTES,88270,"",LES ABLEUVENETTES,"48.1916639061,6.19244312947",88
88041,BAZEGNEY,88270,"",BAZEGNEY,"48.2657609673,6.23085668637",88
88069,BOUXIERES AUX BOIS,88270,"",BOUXIERES AUX BOIS,"48.2603726677,6.32068900232",88
88071,BOUZEMONT,88270,"",BOUZEMONT,"48.2506946208,6.2399049237",88
88122,DAMAS ET BETTEGNEY,88270,"",DAMAS ET BETTEGNEY,"48.2131764478,6.26183705745",88
88437,ST VALLIER,88270,"",ST VALLIER,"48.2777545951,6.3206668903",88
88499,VELOTTE ET TATIGNECOURT,88270,"",VELOTTE ET TATIGNECOURT,"48.259556916,6.17166162711",88
88467,THIEFOSSE,88290,"",THIEFOSSE,"47.9659189559,6.72991911835",88
88447,SAULXURES SUR MOSELOTTE,88290,"",SAULXURES SUR MOSELOTTE,"47.9512129215,6.77493861259",88
88044,BAZOILLES SUR MEUSE,88300,"",BAZOILLES SUR MEUSE,"48.3011735776,5.65035260146",88
88227,HAGNEVILLE ET RONCOURT,88300,"",HAGNEVILLE ET RONCOURT,"48.2462613874,5.79111153508",88
88249,JAINVILLOTTE,88300,"",JAINVILLOTTE,"48.2594304053,5.70223863871",88
88321,NEUFCHATEAU,88300,"",NEUFCHATEAU,"48.3565023559,5.69131913979",88
88376,REBEUVILLE,88300,"",REBEUVILLE,"48.3370016504,5.71877822287",88
88019,AUTIGNY LA TOUR,88300,"",AUTIGNY LA TOUR,"48.4150811595,5.78035222598",88
88229,HARCHECHAMP,88300,"",HARCHECHAMP,"48.4051693044,5.80121835307",88
88265,LEMMECOURT,88300,"",LEMMECOURT,"48.2636413902,5.73237626549",88
88308,MONT LES NEUFCHATEAU,88300,"",MONT LES NEUFCHATEAU,"48.3527617859,5.64259267987",88
88352,POMPIERRE,88300,"",POMPIERRE,"48.2746496392,5.67619878107",88
88393,ROLLAINVILLE,88300,"",ROLLAINVILLE,"48.3554764576,5.74054741265",88
88017,AULNOIS,88300,"",AULNOIS,"48.2618188421,5.77706254235",88
88104,CIRCOURT SUR MOUZON,88300,"",CIRCOURT SUR MOUZON,"48.3053639157,5.70211881967",88
88227,HAGNEVILLE ET RONCOURT,88300,RONCOURT,HAGNEVILLE ET RONCOURT,"48.2462613874,5.79111153508",88
88232,HARMONVILLE,88300,"",HARMONVILLE,"48.464571091,5.87162601143",88
88242,HOUEVILLE,88300,"",HOUEVILLE,"48.3700796834,5.80595939885",88
88259,LANDAVILLE,88300,"",LANDAVILLE,"48.2828814687,5.74689524585",88
88443,SARTES,88300,"",SARTES,"48.2431645689,5.66789266323",88
88478,TRANQUEVILLE GRAUX,88300,"",TRANQUEVILLE GRAUX,"48.4392316325,5.8449609523",88
88015,ATTIGNEVILLE,88300,"",ATTIGNEVILLE,"48.39777973,5.8275121847",88
88020,AUTREVILLE,88300,"",AUTREVILLE,"48.4900920447,5.85837068371",88
88036,BARVILLE,88300,"",BARVILLE,"48.3782063829,5.76910116308",88
88045,BEAUFREMONT,88300,"",BEAUFREMONT,"48.2538106689,5.74644583545",88
88083,CERTILLEUX,88300,"",CERTILLEUX,"48.3176635605,5.73569532999",88
88290,MARTIGNY LES GERBONVAUX,88300,"",MARTIGNY LES GERBONVAUX,"48.4468151496,5.79362450628",88
88474,TILLEUX,88300,"",TILLEUX,"48.300687852,5.73148018927",88
88116,CORNIMONT,88310,"",CORNIMONT,"47.9685491752,6.8653046202",88
88500,VENTRON,88310,"",VENTRON,"47.9369910932,6.88525672777",88
88287,MAREY,88320,"",MAREY,"48.1032737559,5.90705245577",88
88390,ROBECOURT,88320,"",ROBECOURT,"48.1374692528,5.7093887067",88
88180,FRAIN,88320,"",FRAIN,"48.0826848096,5.88107000168",88
88248,ISCHES,88320,"",ISCHES,"48.0173921353,5.82091215963",88
88258,LAMARCHE,88320,"",LAMARCHE,"48.0624124786,5.77771959869",88
88307,MONT LES LAMARCHE,88320,"",MONT LES LAMARCHE,"48.0239239914,5.79475524038",88
88475,TOLLAINCOURT,88320,ROCOURT,TOLLAINCOURT,"48.0944938013,5.72324899946",88
88179,FOUCHECOURT,88320,"",FOUCHECOURT,"48.0052492177,5.85929939461",88
88199,GIGNEVILLE,88320,"",GIGNEVILLE,"48.1123719506,5.91797417258",88
88289,MARTIGNY LES BAINS,88320,"",MARTIGNY LES BAINS,"48.1103965406,5.81812933203",88
88314,MORIZECOURT,88320,"",MORIZECOURT,"48.0718872896,5.85844834425",88
88473,TIGNECOURT,88320,"",TIGNECOURT,"48.0453029268,5.89454897704",88
88510,VILLOTTE,88320,"",VILLOTTE,"48.1042926923,5.7690094936",88
88004,AINVELLE,88320,"",AINVELLE,"47.9873795965,5.82891715063",88
88394,ROMAIN AUX BOIS,88320,"",ROMAIN AUX BOIS,"48.0766280164,5.71451432126",88
88062,BLEVAINCOURT,88320,"",BLEVAINCOURT,"48.122704627,5.69226626633",88
88123,DAMBLAIN,88320,"",DAMBLAIN,"48.091128614,5.66870358714",88
88404,ROZIERES SUR MOUZON,88320,"",ROZIERES SUR MOUZON,"48.1150950617,5.72132142301",88
88450,SENAIDE,88320,"",SENAIDE,"47.9694031418,5.80408230955",88
88455,SERECOURT,88320,"",SERECOURT,"48.0500055011,5.84436217974",88
88456,SEROCOURT,88320,"",SEROCOURT,"48.0981009125,5.89081859551",88
88475,TOLLAINCOURT,88320,"",TOLLAINCOURT,"48.0944938013,5.72324899946",88
88027,BADMENIL AUX BOIS,88330,"",BADMENIL AUX BOIS,"48.3112223131,6.52392431222",88
88143,DOMEVRE SUR DURBION,88330,"",DOMEVRE SUR DURBION,"48.290163391,6.4826501202",88
88224,HADIGNY LES VERRIERES,88330,"",HADIGNY LES VERRIERES,"48.3219668732,6.4778869001",88
88121,DAMAS AUX BOIS,88330,"",DAMAS AUX BOIS,"48.3846738845,6.41607186665",88
88094,CHATEL SUR MOSELLE,88330,"",CHATEL SUR MOSELLE,"48.3198523928,6.40067968782",88
88379,REHAINCOURT,88330,"",REHAINCOURT,"48.3615254656,6.4703734495",88
88497,VAXONCOURT,88330,"",VAXONCOURT,"48.2872881144,6.4200843281",88
88532,ZINCOURT,88330,"",ZINCOURT,"48.3089875469,6.44246020697",88
88342,PALLEGNEY,88330,"",PALLEGNEY,"48.2905022008,6.4466547327",88
88355,PORTIEUX,88330,"",PORTIEUX,"48.3478769237,6.35610035139",88
88228,HAILLAINVILLE,88330,"",HAILLAINVILLE,"48.3939828831,6.49311137995",88
88313,MORIVILLE,88330,"",MORIVILLE,"48.3473450165,6.41821065495",88
88487,LE VAL D AJOL,88340,"",LE VAL D AJOL,"47.9421994334,6.50504695363",88
88205,GIRMONT VAL D AJOL,88340,"",GIRMONT VAL D AJOL,"47.9501646541,6.56784449876",88
88189,FREVILLE,88350,"",FREVILLE,"48.3260427587,5.62319879925",88
88477,TRAMPOT,88350,"",TRAMPOT,"48.3555814524,5.44245742995",88
88270,LIFFOL LE GRAND,88350,"",LIFFOL LE GRAND,"48.3192155275,5.57551328055",88
88344,PARGNY SOUS MUREAU,88350,"",PARGNY SOUS MUREAU,"48.3646298199,5.58928467692",88
88511,VILLOUXEL,88350,"",VILLOUXEL,"48.3475437712,5.58000245649",88
88074,BRECHAINVILLE,88350,"",BRECHAINVILLE,"48.3631682748,5.50625429901",88
88212,GRAND,88350,"",GRAND,"48.3930669369,5.47818498958",88
88408,RUPT SUR MOSELLE,88360,"",RUPT SUR MOSELLE,"47.933079987,6.6637417919",88
88170,FERDRUPT,88360,"",FERDRUPT,"47.9111858178,6.71995195157",88
88351,PLOMBIERES LES BAINS,88370,"",PLOMBIERES LES BAINS,"47.9697475958,6.42879961974",88
88351,PLOMBIERES LES BAINS,88370,RUAUX,PLOMBIERES LES BAINS,"47.9697475958,6.42879961974",88
88048,BELLEFONTAINE,88370,"",BELLEFONTAINE,"48.0103753572,6.46413016754",88
88351,PLOMBIERES LES BAINS,88370,GRANGES DE PLOMBIERES,PLOMBIERES LES BAINS,"47.9697475958,6.42879961974",88
88011,ARCHES,88380,"",ARCHES,"48.1133336245,6.51405793958",88
88012,ARCHETTES,88380,"",ARCHETTES,"48.1321521406,6.54858727341",88
88147,DOMMARTIN AUX BOIS,88390,"",DOMMARTIN AUX BOIS,"48.1502931822,6.28962914731",88
88142,DOMEVRE SUR AVIERE,88390,"",DOMEVRE SUR AVIERE,"48.2221272112,6.38817916406",88
88174,FOMEREY,88390,"",FOMEREY,"48.2182731886,6.34379031383",88
88201,GIRANCOURT,88390,"",GIRANCOURT,"48.1469425491,6.32699648339",88
88098,CHAUMOUSEY,88390,"",CHAUMOUSEY,"48.1734708065,6.33193477567",88
88439,SANCHEY,88390,"",SANCHEY,"48.1669458665,6.36802585662",88
88483,UXEGNEY,88390,"",UXEGNEY,"48.1963376541,6.38201358618",88
88126,DARNIEULLES,88390,"",DARNIEULLES,"48.1974773569,6.33832716875",88
88388,RENAUVOID,88390,"",RENAUVOID,"48.1427648527,6.38176151044",88
88178,LES FORGES,88390,"",LES FORGES,"48.1741009387,6.39516848095",88
88200,GIGNEY,88390,"",GIGNEY,"48.2302000003,6.33437729864",88
88196,GERARDMER,88400,"",GERARDMER,"48.0653057669,6.85912240068",88
88269,LIEZEY,88400,"",LIEZEY,"48.0953821973,6.80125032702",88
88531,XONRUPT LONGEMER,88400,"",XONRUPT LONGEMER,"48.0716092272,6.95374586425",88
88272,LIRONCOURT,88410,"",LIRONCOURT,"47.9710608513,5.87763408674",88
88377,REGNEVELLE,88410,"",REGNEVELLE,"47.9878028534,5.9684410687",88
88310,MONTHUREUX SUR SAONE,88410,"",MONTHUREUX SUR SAONE,"48.0275487639,5.96711970702",88
88105,CLAUDON,88410,"",CLAUDON,"48.0323668803,6.04405426553",88
88220,GRIGNONCOURT,88410,"",GRIGNONCOURT,"47.9603456501,5.90603737866",88
88007,AMEUVELLE,88410,"",AMEUVELLE,"47.9496470575,5.95257004647",88
88061,BLEURVILLE,88410,"",BLEURVILLE,"48.0671041641,5.95653169115",88
88096,CHATILLON SUR SAONE,88410,"",CHATILLON SUR SAONE,"47.9487239173,5.87799177631",88
88291,MARTINVELLE,88410,"",MARTINVELLE,"47.9903283135,6.00645786429",88
88471,LES THONS,88410,"",LES THONS,"47.987988516,5.8737744025",88
88171,FIGNEVELLE,88410,"",FIGNEVELLE,"47.9832319597,5.91115278832",88
88208,GODONCOURT,88410,"",GODONCOURT,"47.9972274946,5.93385769544",88
88421,ST JULIEN,88410,"",ST JULIEN,"48.021137571,5.90624995878",88
88319,MOYENMOUTIER,88420,"",MOYENMOUTIER,"48.3849583082,6.91756486753",88
88014,ARRENTES DE CORCIEUX,88430,"",ARRENTES DE CORCIEUX,"48.1325805401,6.87565871681",88
88505,VIENVILLE,88430,"",VIENVILLE,"48.1775009345,6.84473927135",88
88198,GERBEPAL,88430,"",GERBEPAL,"48.1306977983,6.9210025294",88
88244,LA HOUSSIERE,88430,"",LA HOUSSIERE,"48.2051817248,6.86143996065",88
88059,BIFFONTAINE,88430,"",BIFFONTAINE,"48.2134810702,6.81492622288",88
88115,CORCIEUX,88430,"",CORCIEUX,"48.1672306852,6.88469743225",88
88190,FRIZON,88440,"",FRIZON,"48.2855591767,6.35372827024",88
88327,NOMEXY,88440,"",NOMEXY,"48.307019833,6.372196304",88
88055,BETTEGNEY ST BRICE,88450,"",BETTEGNEY ST BRICE,"48.3034515964,6.31437877151",88
88166,EVAUX ET MENIL,88450,"",EVAUX ET MENIL,"48.3237100807,6.30111306789",88
88280,MADEGNEY,88450,"",MADEGNEY,"48.2854598939,6.28777865457",88
88378,REGNEY,88450,"",REGNEY,"48.28657305,6.30785592223",88
88493,VARMONZEY,88450,"",VARMONZEY,"48.3232458898,6.28031877761",88
88223,GUGNEY AUX AULX,88450,"",GUGNEY AUX AULX,"48.2996214429,6.27117773923",88
88513,VINCEY,88450,"",VINCEY,"48.3305229808,6.32859572261",88
88399,LE ROULIER,88460,"",LE ROULIER,"48.1735701591,6.61592028644",88
88135,DOCELLES,88460,"",DOCELLES,"48.1419104784,6.62527743986",88
88167,FAUCOMPIERRE,88460,"",FAUCOMPIERRE,"48.1402706744,6.66392055704",88
88464,TENDON,88460,"",TENDON,"48.1081118464,6.67533830066",88
88101,CHENIMENIL,88460,"",CHENIMENIL,"48.1372346109,6.59779908953",88
88528,XAMONTARUPT,88460,"",XAMONTARUPT,"48.1237337157,6.64357894957",88
88028,LA BAFFE,88460,"",LA BAFFE,"48.1590314003,6.56190492977",88
88091,CHARMOIS DEVANT BRUYERES,88460,"",CHARMOIS DEVANT BRUYERES,"48.1715459649,6.59203655593",88
88438,LA SALLE,88470,"",LA SALLE,"48.3240158454,6.81120161943",88
88068,LA BOURGONCE,88470,"",LA BOURGONCE,"48.3025993945,6.81104954686",88
88328,NOMPATELIZE,88470,"",NOMPATELIZE,"48.3293457502,6.85556075648",88
88519,LA VOIVRE,88470,"",LA VOIVRE,"48.3414006349,6.89978411056",88
88428,ST MICHEL SUR MEURTHE,88470,"",ST MICHEL SUR MEURTHE,"48.3116592875,6.87608459111",88
88435,ST REMY,88480,"",ST REMY,"48.3429205688,6.81438794829",88
88165,ETIVAL CLAIREFONTAINE,88480,"",ETIVAL CLAIREFONTAINE,"48.3643386923,6.84394360336",88
88275,LUBINE,88490,"",LUBINE,"48.3176823306,7.16688865915",88
88345,LA PETITE FOSSE,88490,"",LA PETITE FOSSE,"48.3217854847,7.05050994917",88
88361,PROVENCHERES ET COLROY,88490,PROVENCHERES SUR FAVE,PROVENCHERES ET COLROY,"48.3153511081,7.07950479056",88
88113,COMBRIMONT,88490,"",COMBRIMONT,"48.2743557331,7.0756682175",88
88361,PROVENCHERES ET COLROY,88490,COLROY LA GRANDE,PROVENCHERES ET COLROY,"48.3153511081,7.07950479056",88
88213,LA GRANDE FOSSE,88490,"",LA GRANDE FOSSE,"48.3411124311,7.07741300394",88
88182,FRAPELLE,88490,"",FRAPELLE,"48.2948095294,7.05288854277",88
88276,LUSSE,88490,"",LUSSE,"48.28922256,7.12769332056",88
88057,LE BEULAY,88490,"",LE BEULAY,"48.3044013418,7.06332114337",88
88268,LESSEUX,88490,"",LESSEUX,"48.2821061489,7.08613438713",88
88066,BOULAINCOURT,88500,"",BOULAINCOURT,"48.3722153205,6.08621386332",88
88254,JORXEY,88500,"",JORXEY,"48.303577564,6.23596280086",88
88295,MAZIROT,88500,"",MAZIROT,"48.3210257674,6.15641355317",88
88357,POUSSAY,88500,"",POUSSAY,"48.3226145275,6.12077562905",88
88382,REMICOURT,88500,"",REMICOURT,"48.2837744091,6.0633435435",88
88494,VAUBEXY,88500,"",VAUBEXY,"48.283956514,6.23614210512",88
88522,VOMECOURT SUR MADON,88500,"",VOMECOURT SUR MADON,"48.3618465274,6.17001912809",88
88023,AVILLERS,88500,"",AVILLERS,"48.3135159705,6.20579594744",88
88139,DOMBASLE EN XAINTOIS,88500,"",DOMBASLE EN XAINTOIS,"48.3057351148,5.99353360159",88
88144,DOMEVRE SOUS MONTFORT,88500,"",DOMEVRE SOUS MONTFORT,"48.2560865469,6.0742479826",88
88155,DOMVALLIER,88500,"",DOMVALLIER,"48.3063425384,6.08048880292",88
88292,MATTAINCOURT,88500,"",MATTAINCOURT,"48.2777683116,6.1280387799",88
88334,OELLEVILLE,88500,"",OELLEVILLE,"48.3352451365,6.02078424546",88
88354,PONT SUR MADON,88500,"",PONT SUR MADON,"48.3708641633,6.15132896221",88
88368,RAMECOURT,88500,"",RAMECOURT,"48.3088372975,6.09746519349",88
88518,VIVIERS LES OFFROICOURT,88500,"",VIVIERS LES OFFROICOURT,"48.2687079823,6.01804838798",88
88056,BETTONCOURT,88500,"",BETTONCOURT,"48.3416039082,6.16622647862",88
88097,CHAUFFECOURT,88500,"",CHAUFFECOURT,"48.3335628199,6.15552797932",88
88164,ESTRENNES,88500,"",ESTRENNES,"48.2597029699,6.05563322175",88
88246,HYMONT,88500,"",HYMONT,"48.2640115227,6.13751849578",88
88299,MENIL EN XAINTOIS,88500,"",MENIL EN XAINTOIS,"48.3027401506,5.97315674215",88
88304,MIRECOURT,88500,"",MIRECOURT,"48.2935312144,6.12032421472",88
88400,ROUVRES EN XAINTOIS,88500,"",ROUVRES EN XAINTOIS,"48.3043260772,6.02285815223",88
88469,THIRAUCOURT,88500,"",THIRAUCOURT,"48.292756795,6.07454050117",88
88002,AHEVILLE,88500,"",AHEVILLE,"48.2846289398,6.19935683316",88
88006,AMBACOURT,88500,"",AMBACOURT,"48.3519571223,6.13963930684",88
88039,BAUDRICOURT,88500,"",BAUDRICOURT,"48.3097281212,6.05717256739",88
88060,BLEMEREY,88500,"",BLEMEREY,"48.3578801926,6.04237392778",88
88364,PUZIEUX,88500,"",PUZIEUX,"48.3347554492,6.0998994342",88
88403,ROZEROTTE,88500,"",ROZEROTTE,"48.2385664029,6.08531096455",88
88476,TOTAINVILLE,88500,"",TOTAINVILLE,"48.3263637306,5.98420590394",88
88043,BAZOILLES ET MENIL,88500,"",BAZOILLES ET MENIL,"48.2588753865,6.10357834209",88
88100,CHEF HAUT,88500,"",CHEF HAUT,"48.3537714974,6.0096060971",88
88185,FRENELLE LA GRANDE,88500,"",FRENELLE LA GRANDE,"48.352787817,6.09166022129",88
88186,FRENELLE LA PETITE,88500,"",FRENELLE LA PETITE,"48.3497634431,6.06246053491",88
88202,GIRCOURT LES VIEVILLE,88500,"",GIRCOURT LES VIEVILLE,"48.3405324074,6.19209092898",88
88257,JUVAINCOURT,88500,"",JUVAINCOURT,"48.3316459631,6.06321133757",88
88335,OFFROICOURT,88500,"",OFFROICOURT,"48.2813144174,6.03054762728",88
88389,REPEL,88500,"",REPEL,"48.3445774553,5.98023037308",88
88433,ST PRANCHER,88500,"",ST PRANCHER,"48.3455799739,5.94859855562",88
88507,VILLERS,88500,"",VILLERS,"48.3051053835,6.1735092442",88
88525,VROVILLE,88500,"",VROVILLE,"48.2872761929,6.17216170005",88
88158,ELOYES,88510,"",ELOYES,"48.0931276197,6.62003407466",88
88032,BAN DE LAVELINE,88520,"",BAN DE LAVELINE,"48.2280944054,7.08440511978",88
88054,BERTRIMOUTIER,88520,"",BERTRIMOUTIER,"48.2646393514,7.06227289704",88
88193,GEMAINGOUTTE,88520,"",GEMAINGOUTTE,"48.2455359961,7.1099105349",88
88375,RAVES,88520,"",RAVES,"48.2607082807,7.04375216044",88
88526,WISEMBACH,88520,"",WISEMBACH,"48.2614197049,7.11887100206",88
88120,LA CROIX AUX MINES,88520,"",LA CROIX AUX MINES,"48.2017053519,7.06097682719",88
88470,LE THOLY,88530,"",LE THOLY,"48.0875038996,6.73898025546",88
88470,LE THOLY,88530,BOUVACOTE,LE THOLY,"48.0875038996,6.73898025546",88
88177,LA FORGE,88530,"",LA FORGE,"48.0704873516,6.71938444545",88
88081,BUSSANG,88540,"",BUSSANG,"47.8913024927,6.87663647751",88
88250,JARMENIL,88550,"",JARMENIL,"48.1143669208,6.59331561157",88
88358,POUXEUX,88550,"",POUXEUX,"48.0951237995,6.56483709152",88
88426,ST MAURICE SUR MOSELLE,88560,"",ST MAURICE SUR MOSELLE,"47.8462080674,6.85474549269",88
88445,SAULCY SUR MEURTHE,88580,"",SAULCY SUR MEURTHE,"48.2424754243,6.94912538655",88
88086,CHAMP LE DUC,88600,"",CHAMP LE DUC,"48.1923697643,6.72962889202",88
88089,LA CHAPELLE DEVANT BRUYERES,88600,"",LA CHAPELLE DEVANT BRUYERES,"48.178743233,6.80624772393",88
88130,DESTORD,88600,"",DESTORD,"48.2735636446,6.6180368502",88
88131,DEYCIMONT,88600,"",DEYCIMONT,"48.1738809469,6.64106383013",88
88172,FIMENIL,88600,"",FIMENIL,"48.1749157278,6.70786220196",88
88175,FONTENAY,88600,"",FONTENAY,"48.2177866,6.59104686001",88
88184,FREMIFONTAINE,88600,"",FREMIFONTAINE,"48.261203018,6.70068031913",88
88222,GUGNECOURT,88600,"",GUGNECOURT,"48.2477055814,6.62283113618",88
88322,LA NEUVEVILLE DEVANT LEPANGES,88600,"",LA NEUVEVILLE DEVANT LEPANGES,"48.1537248949,6.66634796718",88
88145,DOMFAING,88600,"",DOMFAING,"48.2408241172,6.75106532043",88
88169,FAYS,88600,"",FAYS,"48.196859172,6.66860089142",88
88322,LA NEUVEVILLE DEVANT LEPANGES,88600,ST JEAN DU MARCHE,LA NEUVEVILLE DEVANT LEPANGES,"48.1537248949,6.66634796718",88
88348,PIERREPONT SUR L ARENTELE,88600,"",PIERREPONT SUR L ARENTELE,"48.2640041205,6.660725062",88
88454,SERCOEUR,88600,"",SERCOEUR,"48.2559068435,6.53631302887",88
88050,BELMONT SUR BUTTANT,88600,"",BELMONT SUR BUTTANT,"48.2215096552,6.76849283806",88
88064,BOIS DE CHAMP,88600,"",BOIS DE CHAMP,"48.2415730449,6.80358451732",88
88076,BROUVELIEURES,88600,"",BROUVELIEURES,"48.2431644831,6.73071847115",88
88152,DOMPIERRE,88600,"",DOMPIERRE,"48.2497287991,6.56736673982",88
88203,GIRECOURT SUR DURBION,88600,"",GIRECOURT SUR DURBION,"48.2483163554,6.59863899407",88
88240,HERPELMONT,88600,"",HERPELMONT,"48.1645481826,6.73252039852",88
88356,LES POULIERES,88600,"",LES POULIERES,"48.2035855433,6.78630426171",88
88398,LES ROUGES EAUX,88600,"",LES ROUGES EAUX,"48.2654557112,6.82103671225",88
88026,AYDOILLES,88600,"",AYDOILLES,"48.2106398796,6.5713006214",88
88261,LAVAL SUR VOLOGNE,88600,"",LAVAL SUR VOLOGNE,"48.1965616078,6.69279704432",88
88262,LAVELINE DEVANT BRUYERES,88600,"",LAVELINE DEVANT BRUYERES,"48.1852298177,6.75828843679",88
88266,LEPANGES SUR VOLOGNE,88600,"",LEPANGES SUR VOLOGNE,"48.1792216625,6.66672756752",88
88297,MEMENIL,88600,"",MEMENIL,"48.209159964,6.61588245016",88
88359,PREY,88600,"",PREY,"48.176574396,6.69007777136",88
88502,VERVEZELLE,88600,"",VERVEZELLE,"48.2208582004,6.74098838874",88
88046,BEAUMENIL,88600,"",BEAUMENIL,"48.1718555594,6.72212832026",88
88078,BRUYERES,88600,"",BRUYERES,"48.2129348466,6.71603066311",88
88216,GRANDVILLERS,88600,"",GRANDVILLERS,"48.23660603,6.6688268877",88
88315,MORTAGNE,88600,"",MORTAGNE,"48.2741321601,6.79654370715",88
88322,LA NEUVEVILLE DEVANT LEPANGES,88600,LE BOULAY,LA NEUVEVILLE DEVANT LEPANGES,"48.1537248949,6.66634796718",88
88331,NONZEVILLE,88600,"",NONZEVILLE,"48.2654993347,6.63356846673",88
88512,VIMENIL,88600,"",VIMENIL,"48.2167970893,6.63877220998",88
88025,AVRANVILLE,88630,"",AVRANVILLE,"48.4179129108,5.53556252619",88
88102,CHERMISEY,88630,"",CHERMISEY,"48.4148753305,5.56909625806",88
88154,DOMREMY LA PUCELLE,88630,"",DOMREMY LA PUCELLE,"48.4404883955,5.65618746343",88
